1, 40.00, 1, 39.50, 1, 39.00, 1, 38.50, 1, 38.00, 1, 37.50, 1, 37.00, 1, 36.50, 1, 36.00, 1, 35.50, 1, 35.00, 1, 34.50, 1, 34.00, 1, 33.50, 1, 33.00, 1, 32.50, 1, 32.00, 1, 31.50, 1, 31.00, 1, 30.50, 3, 30.00, 3, 29.50, 3, 29.00, 3, 28.50, 3, 28.00, 3, 27.50, 3, 27.00, 3, 26.50, 3, 26.00, 3, 25.50, 3, 25.00, 5, 24.50, 5, 24.00, 5, 23.50, 5, 23.00, 5, 22.50, 5, 22.00, 5
2, 35.00, 5, 34.50, 5, 34.00, 5, 33.50, 5, 33.00, 5, 32.50, 5, 32.00, 5, 31.50, 5, 31.00, 4, 30.50, 4, 30.00, 4, 29.50, 4, 29.00, 4, 28.50, 4, 28.00, 4, 27.50, 2, 27.00, 2, 26.50, 2, 26.00, 2, 25.50, 2, 25.00, 2, 24.50, 2, 24.00, 2, 23.50, 2, 23.00, 2, 22.50, 2, 22.00, 2, 21.50, 2, 21.00, 2, 20.50, 2, 20.00, 2, 19.50, 2, 19.00, 2, 18.50, 2, 18.00, 2, 17.50, 2, 17.00, 2
