1, 40.00, 3, 39.50, 3, 39.00, 3, 38.50, 3, 38.00, 3, 37.50, 3, 37.00, 3, 36.50, 3, 36.00, 3, 35.50, 3, 35.00, 3, 34.50, 3, 34.00, 3, 33.50, 3, 33.00, 3, 32.50, 3, 32.00, 3, 31.50, 3, 31.00, 3, 30.50, 3, 30.00, 3, 29.50, 3, 29.00, 3, 28.50, 3, 28.00, 3, 27.50, 3, 27.00, 3, 26.50, 3, 26.00, 3, 25.50, 3, 25.00, 3, 24.50, 3, 24.00, 3, 23.50, 3, 23.00, 3, 22.50, 3, 22.00, 3
2, 35.00, 3, 34.50, 3, 34.00, 3, 33.50, 3, 33.00, 3, 32.50, 3, 32.00, 3, 31.50, 3, 31.00, 3, 30.50, 3, 30.00, 3, 29.50, 3, 29.00, 3, 28.50, 3, 28.00, 3, 27.50, 3, 27.00, 3, 26.50, 3, 26.00, 3, 25.50, 3, 25.00, 3, 24.50, 3, 24.00, 3, 23.50, 3, 23.00, 3, 22.50, 3, 22.00, 3, 21.50, 3, 21.00, 3, 20.50, 3, 20.00, 3, 19.50, 3, 19.00, 3, 18.50, 3, 18.00, 3, 17.50, 3, 17.00, 3
