1, 40.00, 3, 39.50, 3, 39.00, 3, 38.50, 3, 38.00, 3, 37.50, 3, 37.00, 3, 36.50, 3, 36.00, 3, 35.50, 3, 35.00, 3, 34.50, 3, 34.00, 3, 33.50, 3, 33.00, 2, 32.50, 2, 32.00, 2, 31.50, 2, 31.00, 2, 30.50, 2, 30.00, 1, 29.50, 1, 29.00, 1, 28.50, 1, 28.00, 1, 27.50, 1, 27.00, 1, 26.50, 1, 26.00, 1, 25.50, 2, 25.00, 2, 24.50, 3, 24.00, 3, 23.50, 3, 23.00, 2, 22.50, 2, 22.00, 2
2, 35.00, 3, 34.50, 3, 34.00, 3, 33.50, 3, 33.00, 3, 32.50, 3, 32.00, 3, 31.50, 3, 31.00, 3, 30.50, 3, 30.00, 3, 29.50, 3, 29.00, 3, 28.50, 3, 28.00, 3, 27.50, 3, 27.00, 3, 26.50, 3, 26.00, 3, 25.50, 2, 25.00, 2, 24.50, 2, 24.00, 2, 23.50, 2, 23.00, 2, 22.50, 2, 22.00, 2, 21.50, 1, 21.00, 1, 20.50, 1, 20.00, 1, 19.50, 1, 19.00, 1, 18.50, 1, 18.00, 1, 17.50, 1, 17.00, 1
